16	994	1
16	673	1
149	572	1
16	995	1
15	996	1
124	997	1
2	998	1
4	999	1
2	1000	1
4	688	1
19	1001	1
2	1002	1
150	701	1
2	1003	1
1	1004	1
11	1005	1
17	749	1
1	1006	1
151	825	1
25	938	1
20	913	1
1	679	1
26	644	1
2	1007	1
152	938	1
15	857	1
153	729	1
2	838	1
154	722	1
16	1008	1
16	700	1
155	1009	1
6	1010	1
14	1011	1
6	580	1
35	794	1
6	1012	1
156	608	1
157	572	1
16	620	1
158	1013	1
2	1014	1
43	702	1
6	1015	1
6	1016	1
15	668	1
20	738	1
4	997	1
2	616	1
2	1017	1
4	1018	1
11	1019	1
159	671	1
16	1020	1
2	1021	1
1	1022	1
16	1014	1
4	1023	1
15	1024	1
140	1025	1
30	1026	1
160	1027	1
161	740	1
16	1028	1
6	1029	1
162	702	1
2	1030	1
2	1031	1
163	811	1
164	589	1
11	745	1
1	910	1
2	939	1
16	1032	1
11	1033	1
16	1034	1
29	1035	1
65	1036	1
165	1037	1
16	1038	1
54	1039	1
20	1009	1
22	570	1
166	802	1
11	1040	1
16	1041	1
2	1042	1
19	1043	1
2	1044	1
16	1045	1
167	819	1
9	936	1
168	1046	1
20	1047	1
16	1048	1
169	1049	1
6	1050	1
170	1051	1
171	570	1
19	1052	1
70	562	1
20	1053	1
1	1054	1
6	1055	1
22	1056	1
43	643	1
4	1057	1
11	1058	1
16	1059	1
172	852	1
1	1060	1
16	712	1
16	1061	1
2	1062	1
22	1063	1
173	1064	1
131	1065	1
6	1066	1
1	1067	1
1	1068	1
19	1069	1
16	1070	1
16	1071	1
36	806	1
16	1072	1
154	936	1
174	835	1
43	649	1
16	957	1
2	597	1
11	687	1
2	1073	1
100	1074	1
175	919	1
176	671	1
2	699	1
177	676	1
43	1075	1
95	652	1
11	1076	1
6	1077	1
106	1078	1
20	751	1
15	1079	1
16	1080	1
2	1081	1
35	698	1
15	837	1
9	1082	1
35	1083	1
35	1084	1
25	562	1
16	1085	1
11	1086	1
2	1087	1
178	580	1
2	1088	1
1	1089	1
2	1090	1
70	690	1
179	1091	1
61	1092	1
6	1093	1
180	1094	1
16	1016	1
1	1084	1
101	1078	1
16	1095	1
181	613	1
36	701	1
35	1096	1
70	1063	1
2	1097	1
20	833	1
182	939	1
63	1098	1
183	570	1
170	792	1
9	1099	1
30	1100	1
19	1101	1
184	1102	1
175	640	1
2	1103	1
185	837	1
2	1104	1
1	1105	1
1	1106	1
16	1089	1
2	1034	1
2	626	1
186	1077	1
20	598	1
4	668	1
2	1006	1
4	945	1
35	798	1
97	1107	1
15	1108	1
2	1109	1
58	1110	1
35	998	1
6	1111	1
16	1112	1
2	1113	1
1	969	1
30	1114	1
187	1115	1
2	1116	1
16	1117	1
35	1118	1
20	1119	1
2	1120	1
16	1121	1
16	1122	1
2	912	1
43	1123	1
2	591	1
2	583	1
1	1124	1
2	1125	1
16	1024	1
15	700	1
15	898	1
20	691	1
70	832	1
19	1126	1
16	1127	1
65	956	1
19	1128	1
16	1129	1
162	1130	1
2	1131	1
11	1132	1
70	582	1
1	1133	1
16	1134	1
16	1135	1
16	1136	1
36	730	1
188	788	1
42	825	1
189	819	1
190	613	1
16	939	1
191	676	1
117	1137	1
168	1138	1
4	1139	1
16	828	1
16	1140	1
16	1141	1
16	1019	1
15	1142	1
1	1095	1
2	1143	1
192	1144	1
2	1145	1
4	747	1
2	1146	1
97	864	1
4	1147	1
193	1148	1
2	1149	1
4	1150	1
1	699	1
194	1151	1
2	1152	1
24	802	1
195	1153	1
11	1154	1
16	1155	1
35	865	1
196	671	1
1	1156	1
19	1157	1
2	1158	1
143	1159	1
25	1160	1
197	617	1
26	887	1
19	1161	1
4	1162	1
1	1163	1
2	1164	1
19	1165	1
2	892	1
29	1166	1
11	592	1
1	608	1
1	1167	1
198	978	1
199	905	1
15	1168	1
88	851	1
200	1169	1
15	1170	1
1	1117	1
201	1171	1
2	1172	1
2	1173	1
169	795	1
2	1117	1
1	1174	1
202	797	1
2	1134	1
203	1175	1
2	1176	1
35	1175	1
204	1009	1
134	659	1
2	994	1
2	762	1
2	1177	1
58	1178	1
2	1179	1
1	597	1
205	1180	1
26	567	1
2	1181	1
2	1182	1
6	1183	1
2	1184	1
2	698	1
73	849	1
16	1185	1
6	618	1
206	572	1
16	1031	1
75	983	1
39	575	1
11	1186	1
2	1187	1
1	1188	1
11	1189	1
6	1190	1
140	1082	1
2	890	1
16	1191	1
1	1192	1
16	1193	1
4	1194	1
2	819	1
207	665	1
208	1195	1
6	1196	1
4	1197	1
11	662	1
209	1198	1
11	572	1
2	1199	1
1	1200	1
210	633	1
6	1201	1
211	1202	1
29	789	1
197	572	1
4	1203	1
1	1204	1
2	1022	1
6	1155	1
20	1205	1
6	1206	1
1	1207	1
4	1208	1
4	1209	1
212	1210	1
2	1211	1
213	589	1
2	1212	1
1	1213	1
214	1214	1
2	1215	1
70	1188	1
16	1194	1
165	1216	1
75	1217	1
22	1205	1
2	1218	1
215	640	1
16	1219	1
20	1220	1
2	1221	1
4	1222	1
11	822	1
2	1223	1
4	1224	1
2	924	1
25	1225	1
2	981	1
16	1226	1
16	1227	1
20	1228	1
122	730	1
1	1229	1
6	1230	1
2	1231	1
2	1232	1
1	1233	1
4	1234	1
216	1138	1
217	1235	1
218	589	1
16	1236	1
31	1237	1
30	670	1
11	1238	1
2	1239	1
24	1240	1
22	922	1
2	693	1
15	1241	1
1	1242	1
219	1243	1
152	1244	1
11	760	1
16	950	1
11	1199	1
4	866	1
119	884	1
11	739	1
4	1245	1
16	920	1
220	1246	1
16	1247	1
1	1199	1
31	791	1
2	1248	1
19	1249	1
35	1250	1
2	1251	1
22	1252	1
2	713	1
2	955	1
6	1253	1
221	1254	1
119	1123	1
16	693	1
2	1255	1
4	1256	1
2	1257	1
222	1210	1
17	938	1
16	866	1
29	1258	1
35	1259	1
140	1260	1
2	1261	1
35	733	1
223	1262	1
11	1263	1
4	1264	1
168	572	1
2	1147	1
70	1265	1
89	927	1
16	1146	1
2	1266	1
224	1267	1
2	1268	1
16	917	1
225	1269	1
226	1270	1
2	809	1
6	1271	1
20	1272	1
2	1273	1
16	1274	1
6	1275	1
16	1010	1
15	866	1
1	1019	1
19	1276	1
2	1277	1
227	797	1
2	1278	1
228	608	1
19	1279	1
95	1280	1
19	1281	1
20	1282	1
229	1283	1
19	1284	1
109	567	1
2	610	1
230	1285	1
2	1071	1
231	1286	1
16	948	1
16	1287	1
139	1288	1
232	819	1
4	1289	1
11	659	1
29	1290	1
2	1291	1
233	628	1
234	1181	1
16	730	1
2	1292	1
140	722	1
2	599	1
152	582	1
235	1293	1
35	1009	1
2	683	1
1	977	1
236	659	1
6	1294	1
2	1295	1
237	589	1
1	954	1
75	651	1
63	1296	1
6	673	1
4	1297	1
19	1298	1
2	1299	1
238	1300	1
1	880	1
239	1119	1
1	736	1
11	1301	1
6	1302	1
16	1131	1
2	1303	1
4	1304	1
240	797	1
106	1305	1
16	1054	1
16	1306	1
11	1084	1
2	750	1
241	936	1
16	1307	1
2	1308	1
11	1309	1
242	1091	1
16	579	1
2	977	1
132	1310	1
2	1311	1
22	1312	1
100	582	1
35	599	1
16	786	1
2	682	1
11	1017	1
70	887	1
16	1313	1
243	640	1
63	1314	1
244	562	1
11	648	1
245	1315	1
15	750	1
74	1316	1
246	1180	1
247	567	1
16	563	1
16	726	1
16	665	1
6	1317	1
2	691	1
248	642	1
2	1318	1
249	819	1
43	1319	1
20	1320	1
29	1321	1
1	1312	1
16	684	1
16	927	1
20	1322	1
16	1323	1
2	740	1
16	1324	1
1	1325	1
109	613	1
16	1326	1
2	1233	1
35	646	1
6	1327	1
29	1328	1
1	604	1
61	1172	1
2	1329	1
1	1228	1
250	1330	1
11	566	1
251	1331	1
1	1129	1
2	1332	1
25	1307	1
2	1080	1
1	883	1
252	795	1
2	1333	1
26	578	1
1	788	1
2	1334	1
2	1160	1
20	745	1
20	1233	1
125	657	1
253	983	1
2	1335	1
22	668	1
22	1336	1
254	1337	1
255	846	1
256	1338	1
197	1339	1
1	1340	1
2	1222	1
26	819	1
20	1341	1
4	1236	1
2	961	1
1	750	1
12	1138	1
16	1342	1
257	580	1
15	630	1
2	1343	1
19	700	1
258	572	1
16	1073	1
2	1344	1
259	1046	1
162	971	1
17	1345	1
25	749	1
4	1196	1
2	1346	1
16	1347	1
2	1348	1
2	1349	1
260	1350	1
261	903	1
19	1351	1
131	651	1
15	1352	1
29	1353	1
4	809	1
16	744	1
6	593	1
262	669	1
35	1354	1
16	1163	1
263	1355	1
7	651	1
20	1297	1
15	1356	1
11	631	1
11	894	1
1	1357	1
6	1073	1
2	1227	1
15	1358	1
68	1110	1
2	1359	1
11	1360	1
6	1361	1
2	985	1
19	1362	1
169	1363	1
152	1364	1
124	1365	1
19	939	1
173	1366	1
264	676	1
16	975	1
265	567	1
19	1367	1
6	940	1
9	792	1
266	1368	1
16	1257	1
6	1369	1
16	1370	1
11	751	1
2	1371	1
11	706	1
22	1372	1
1	1373	1
192	812	1
26	745	1
16	1374	1
26	1375	1
2	632	1
16	1376	1
2	1377	1
4	849	1
6	1378	1
11	757	1
19	1379	1
16	998	1
267	1380	1
20	1302	1
2	1381	1
211	1382	1
16	1383	1
2	1384	1
2	1385	1
268	1277	1
0	740	1
11	1386	1
6	894	1
6	638	1
22	1168	1
2	1387	1
269	1388	1
270	1389	1
175	792	1
2	573	1
271	1390	1
272	855	1
2	1391	1
2	1392	1
7	623	1
70	778	1
16	1393	1
2	1394	1
6	1395	1
16	1396	1
4	1397	1
2	1105	1
16	1398	1
2	685	1
80	1240	1
2	841	1
124	1399	1
2	1400	1
16	1401	1
2	1402	1
273	1110	1
266	937	1
11	772	1
1	1403	1
20	804	1
1	1404	1
1	1405	1
35	939	1
2	739	1
61	1406	1
274	659	1
275	797	1
80	1407	1
1	1032	1
1	1278	1
1	1408	1
16	1409	1
255	1410	1
131	939	1
276	1411	1
86	777	1
27	570	1
35	938	1
1	657	1
16	814	1
26	792	1
277	670	1
2	1200	1
52	1319	1
2	1412	1
2	811	1
143	1413	1
217	1414	1
247	1415	1
183	1416	1
16	1417	1
16	582	1
1	644	1
2	1418	1
134	1386	1
278	1137	1
16	1419	1
1	1420	1
39	1180	1
16	863	1
2	1421	1
22	1422	1
74	1423	1
2	1424	1
1	1425	1
169	730	1
132	1110	1
1	1426	1
1	1154	1
6	1427	1
16	1428	1
279	1429	1
2	1430	1
20	1312	1
280	893	1
281	596	1
11	653	1
16	1431	1
16	1432	1
35	635	1
282	795	1
19	1433	1
283	640	1
2	1434	1
2	942	1
2	1435	1
15	766	1
16	595	1
284	1285	1
1	641	1
89	673	1
20	1436	1
6	1437	1
2	1132	1
85	730	1
17	1101	1
11	920	1
285	1438	1
19	1439	1
286	683	1
22	653	1
20	1440	1
287	783	1
16	1441	1
2	1442	1
15	1443	1
6	1444	1
288	806	1
289	797	1
1	832	1
171	1130	1
6	1445	1
6	1446	1
2	1398	1
2	1011	1
290	1447	1
16	1448	1
291	572	1
4	847	1
1	1318	1
2	1449	1
29	1450	1
147	907	1
2	1451	1
19	1452	1
27	912	1
292	1100	1
2	1453	1
2	584	1
6	1454	1
9	1137	1
20	1239	1
2	1365	1
218	729	1
26	912	1
2	1455	1
293	1456	1
16	1062	1
35	822	1
294	1457	1
2	654	1
20	1458	1
4	1459	1
11	924	1
2	1460	1
281	1461	1
2	1096	1
1	1239	1
31	1264	1
16	701	1
2	1396	1
266	1462	1
295	1463	1
2	1464	1
4	927	1
296	1465	1
297	1151	1
16	1466	1
16	1467	1
35	1174	1
2	1068	1
193	589	1
2	1468	1
61	1061	1
298	1469	1
4	1470	1
20	1471	1
299	664	1
35	750	1
2	1472	1
300	1137	1
2	1473	1
16	1474	1
2	1475	1
26	943	1
301	1389	1
302	1338	1
1	1476	1
20	657	1
11	1095	1
303	1477	1
304	1049	1
83	864	1
257	683	1
305	567	1
306	1478	1
3	1479	1
16	710	1
2	1287	1
2	794	1
307	978	1
4	1480	1
51	1481	1
2	568	1
2	721	1
1	1482	1
2	1483	1
95	1484	1
45	1478	1
16	1485	1
16	867	1
11	1486	1
16	1487	1
22	1488	1
26	802	1
1	1034	1
17	608	1
2	1156	1
132	1489	1
1	1076	1
16	1490	1
2	1491	1
308	598	1
117	1046	1
309	562	1
1	1334	1
22	785	1
1	981	1
206	640	1
310	1492	1
2	1192	1
1	1493	1
2	1309	1
1	1219	1
210	792	1
61	579	1
16	1494	1
16	1231	1
85	618	1
16	653	1
311	817	1
312	817	1
2	1495	1
20	754	1
313	613	1
1	1292	1
6	1496	1
2	1497	1
314	1498	1
4	1499	1
11	1383	1
4	1399	1
6	1044	1
1	710	1
315	598	1
168	578	1
35	1080	1
76	927	1
1	735	1
316	791	1
298	1500	1
2	1219	1
11	1442	1
11	1117	1
317	1501	1
4	1502	1
318	677	1
197	1503	1
19	1504	1
2	1141	1
75	936	1
2	1505	1
319	802	1
2	1016	1
61	859	1
9	1138	1
49	909	1
320	783	1
9	1489	1
22	768	1
26	1506	1
2	1507	1
321	1508	1
29	933	1
16	793	1
1	691	1
22	1509	1
183	565	1
22	664	1
6	1270	1
2	1510	1
2	1511	1
2	572	1
4	1512	1
19	1513	1
4	1514	1
16	915	1
16	1238	1
35	1054	1
255	594	1
4	683	1
16	733	1
16	1403	1
4	1093	1
4	1515	1
11	1277	1
26	1516	1
17	1078	1
1	1070	1
9	1280	1
2	1474	1
4	576	1
11	998	1
1	1007	1
2	1517	1
2	1518	1
16	865	1
70	570	1
6	1304	1
322	1481	1
9	651	1
6	1519	1
11	736	1
70	848	1
323	1371	1
11	1257	1
324	655	1
325	855	1
2	662	1
326	1064	1
6	966	1
327	1195	1
2	1520	1
2	1521	1
76	576	1
16	678	1
35	1097	1
31	795	1
123	1522	1
328	819	1
2	945	1
329	825	1
330	676	1
2	1523	1
1	885	1
16	1524	1
2	1525	1
2	1526	1
2	1527	1
124	1528	1
16	1529	1
124	655	1
16	1530	1
9	613	1
4	1531	1
2	1532	1
16	1174	1
331	1492	1
16	1255	1
15	1387	1
2	1533	1
2	1534	1
19	1422	1
61	838	1
2	1535	1
2	1536	1
1	1152	1
4	1537	1
2	1538	1
4	1232	1
16	1248	1
332	783	1
1	1448	1
22	688	1
70	1539	1
2	1540	1
20	747	1
26	911	1
11	1533	1
1	1372	1
2	1541	1
333	1542	1
334	669	1
16	1543	1
16	1544	1
29	1545	1
15	1546	1
335	1547	1
16	633	1
1	1548	1
336	817	1
31	1107	1
2	786	1
1	998	1
337	1549	1
11	813	1
16	1550	1
60	1551	1
30	872	1
2	1552	1
58	1194	1
2	1553	1
2	1554	1
2	1555	1
11	1556	1
175	1557	1
338	1491	1
17	1023	1
2	1558	1
4	1319	1
35	1549	1
339	1481	1
340	1481	1
16	1559	1
2	1560	1
16	963	1
2	1313	1
11	882	1
176	565	1
2	846	1
2	866	1
6	914	1
20	677	1
6	1117	1
2	1238	1
19	1561	1
35	744	1
17	1364	1
16	1562	1
1	1563	1
341	683	1
342	1564	1
1	1565	1
1	1182	1
4	827	1
4	1566	1
343	1567	1
35	1568	1
2	1524	1
11	1569	1
2	1570	1
2	1571	1
11	1233	1
132	936	1
2	1401	1
2	1572	1
19	956	1
45	1573	1
2	734	1
124	1089	1
61	972	1
2	1574	1
2	1154	1
2	719	1
213	618	1
70	1464	1
20	651	1
279	1575	1
19	1095	1
25	1477	1
344	661	1
2	1576	1
194	618	1
1	1577	1
1	1530	1
345	608	1
2	1578	1
346	788	1
26	1579	1
347	802	1
16	1580	1
16	832	1
348	1180	1
1	631	1
1	942	1
4	1581	1
2	768	1
43	1339	1
6	1582	1
16	1067	1
349	1509	1
11	1022	1
58	1583	1
2	1556	1
350	642	1
16	1216	1
2	968	1
16	1244	1
77	735	1
26	907	1
2	1584	1
1	760	1
30	763	1
351	1169	1
352	572	1
16	1585	1
26	1285	1
2	1083	1
67	924	1
16	1586	1
353	671	1
6	1587	1
15	1588	1
2	1589	1
11	1590	1
354	792	1
25	1254	1
29	1345	1
16	1591	1
193	1573	1
258	944	1
355	1180	1
2	1155	1
2	1373	1
147	1416	1
288	903	1
1	1592	1
247	640	1
1	1532	1
356	673	1
16	1215	1
16	1556	1
6	1458	1
16	1311	1
357	855	1
2	1194	1
107	1051	1
2	1593	1
9	1260	1
35	922	1
358	1594	1
16	1011	1
134	1337	1
65	906	1
132	567	1
359	1595	1
20	1397	1
2	1596	1
22	1204	1
360	572	1
20	1203	1
131	673	1
361	729	1
16	1597	1
66	1575	1
2	1598	1
16	907	1
362	1599	1
20	620	1
168	642	1
26	965	1
16	1221	1
363	777	1
132	657	1
16	1423	1
16	1106	1
2	705	1
29	1600	1
364	1601	1
20	1524	1
16	1200	1
6	1569	1
365	817	1
17	1254	1
11	985	1
20	1148	1
11	1198	1
2	1602	1
366	911	1
29	1603	1
11	1604	1
4	694	1
367	617	1
16	930	1
2	1605	1
26	1137	1
16	1606	1
16	1607	1
288	1075	1
16	1608	1
11	1023	1
36	613	1
2	1609	1
75	596	1
9	887	1
1	1610	1
2	1611	1
186	1612	1
4	620	1
20	575	1
2	1183	1
2	1493	1
140	777	1
30	1350	1
16	1299	1
2	1568	1
2	888	1
16	626	1
368	1613	1
170	1130	1
35	768	1
27	1614	1
77	708	1
213	1195	1
2	612	1
1	1615	1
2	1324	1
9	1025	1
369	1616	1
6	1274	1
370	920	1
169	1350	1
35	1007	1
4	1524	1
16	753	1
2	1617	1
4	751	1
371	1618	1
35	886	1
1	635	1
30	795	1
2	1619	1
31	1620	1
142	1339	1
1	1435	1
2	1621	1
2	1622	1
16	1145	1
11	1342	1
2	1623	1
6	1122	1
1	1349	1
16	1359	1
30	1624	1
372	722	1
197	965	1
2	1625	1
4	1436	1
30	1626	1
26	1627	1
2	687	1
61	1628	1
373	659	1
2	1606	1
27	1535	1
1	952	1
35	928	1
2	975	1
31	1424	1
374	1025	1
2	1629	1
16	1360	1
15	1216	1
2	1630	1
22	1631	1
2	1632	1
162	1399	1
254	1205	1
2	1633	1
247	1484	1
370	608	1
375	901	1
1	1170	1
2	1634	1
15	1634	1
19	1635	1
2	845	1
16	1003	1
376	936	1
16	1636	1
2	1637	1
2	931	1
140	676	1
2	700	1
377	1549	1
36	1416	1
2	1638	1
10	1180	1
2	1170	1
378	792	1
16	1426	1
1	1080	1
2	1322	1
2	1590	1
379	572	1
4	1601	1
61	1505	1
11	717	1
19	1546	1
380	1389	1
1	1109	1
22	998	1
16	1278	1
296	956	1
75	625	1
4	1123	1
1	928	1
2	1639	1
70	969	1
16	1626	1
269	1640	1
27	589	1
27	565	1
2	1095	1
2	872	1
15	1001	1
4	1539	1
2	1641	1
26	1319	1
2	1642	1
11	1474	1
25	1643	1
16	996	1
1	1158	1
6	1644	1
4	978	1
381	1169	1
140	1479	1
26	797	1
1	1434	1
2	1347	1
2	1645	1
73	1646	1
367	1339	1
16	984	1
1	659	1
2	972	1
217	1457	1
106	1107	1
25	937	1
199	745	1
140	1627	1
17	617	1
1	1647	1
11	568	1
1	841	1
1	1008	1
382	567	1
2	1648	1
383	1013	1
17	939	1
85	912	1
2	1649	1
302	1650	1
384	1330	1
2	1651	1
16	822	1
61	1547	1
16	1652	1
385	1653	1
2	1654	1
2	832	1
35	1655	1
1	1656	1
16	1647	1
386	567	1
2	742	1
2	905	1
1	1657	1
2	1393	1
16	1521	1
1	1212	1
387	1339	1
6	1658	1
11	1129	1
16	1599	1
388	1502	1
16	1659	1
20	894	1
26	817	1
16	592	1
19	1660	1
16	1661	1
389	659	1
2	1445	1
19	1372	1
16	1662	1
1	1517	1
1	947	1
17	1415	1
2	1240	1
17	1663	1
11	942	1
1	700	1
2	1249	1
288	1217	1
16	1664	1
2	1665	1
390	649	1
16	572	1
2	1012	1
4	594	1
19	1666	1
391	1002	1
16	1667	1
16	1668	1
22	1669	1
51	783	1
16	1204	1
70	1670	1
392	1300	1
2	1671	1
19	1233	1
2	796	1
16	1539	1
393	1672	1
4	631	1
2	1488	1
20	1673	1
2	798	1
20	905	1
1	854	1
2	745	1
4	1219	1
1	1674	1
16	1449	1
394	819	1
45	851	1
2	1675	1
66	580	1
16	692	1
2	1676	1
2	1386	1
2	1677	1
1	1176	1
70	1645	1
11	769	1
22	1678	1
2	1679	1
2	1680	1
16	880	1
11	843	1
15	1326	1
2	1358	1
4	1178	1
17	1681	1
16	1682	1
1	984	1
2	1683	1
2	1124	1
20	1684	1
41	884	1
19	1685	1
367	1319	1
19	1686	1
4	1065	1
16	844	1
1	1186	1
1	592	1
2	857	1
20	884	1
16	1406	1
2	1687	1
395	1169	1
2	917	1
6	1688	1
169	1689	1
7	1110	1
1	1118	1
26	618	1
2	970	1
396	884	1
397	774	1
43	939	1
16	1690	1
9	1350	1
4	1233	1
2	829	1
11	1691	1
2	1294	1
11	1070	1
398	708	1
1	1692	1
2	1693	1
35	662	1
16	717	1
385	1694	1
11	912	1
2	1038	1
399	1695	1
70	924	1
2	1543	1
54	1696	1
400	711	1
401	1697	1
15	1251	1
1	1346	1
2	1698	1
17	1390	1
4	1699	1
402	613	1
30	810	1
15	1700	1
2	1342	1
19	1701	1
16	1249	1
1	1702	1
132	673	1
2	1703	1
403	653	1
2	1323	1
128	1498	1
2	1704	1
7	1330	1
162	926	1
17	1298	1
2	1705	1
16	1706	1
2	1174	1
16	624	1
70	1707	1
140	792	1
2	840	1
16	1015	1
404	1708	1
266	564	1
6	782	1
6	1329	1
16	1158	1
2	1709	1
405	855	1
75	673	1
22	1565	1
